	xxx|yyy	player_name	tag	village_points	player_points	village_id	player_id	tribe_id	village_name
968	520|533	Beha-x	HuntrX	2625	47375	1096	1713711	26	007
969	545|479	Хришна	-=ЛС=-	9519	50783	1097	951636	1	- = ЛС = -
970	490|494	palyana	-=ЛC=-	3674	54267	1098	1479448	27	Деревня варваров
971	519|521	vladpolo	HuntrX	10316	74855	1099	848944172	26	004
972	521|497	Girlond	HuntrY	8904	102074	1100	848906104	34	2.01
973	479|484	4ikatiladaum	Шпана	5476	64650	1101	1655570	10	007
974	515|503	-=НЕПОВТОРИМЫЙ=-	-=ЛС=-	1021	78135	1102	1465651	1	Деревня варваров
975	486|514	Теснящийся в штанах	HuntrX	1839	116412	1103	1457551	26	Деревня варваров
976	496|504	монгол05	Am-Am	2354	4270	1104	1463138	161	Alex-bankir
977	499|527	petruxa94pl	HuntrX	5716	45693	1105	848938445	26	?.?
978	465|480	Gulliver	Апачи	1819	42932	1106	2097349	40	***008***
979	501|555	Markus75	NW	9906	53558	1107	1662358	59	001 здесь живет Markus75
980	515|472	Святослав	-=ЛС=-	1005	30474	1108	1982043	1	Спи спокойно, Иду добивать
981	463|468	iscra	Шпана	8464	103400	1109	1065613	10	Пипец 02б
982	465|513	Дагир	NW	5834	67856	1110	119100	59	Дагир 004
983	528|526	Addari	HuntrY	9446	122427	1112	848931730	34	001.6 Хоббит и вино
984	498|524	petruxa94pl	HuntrX	4056	45693	1113	848938445	26	?.?
985	472|500	Skmp	Шпана	4706	32487	1114	848930715	10	nothing impossible
986	466|516	Токмэн	NW	9761	67959	1115	1180540	59	AVE! 01
987	541|507	ХирургЛюбитель	HuntrY	7652	69426	1116	1694752	34	Juggernaut
988	503|530	Anvel	HuntrX	2727	113697	1117	1118336	26	Never Let Me Down Again
989	516|486	ossiriss	-=ЛС=-	5129	99993	1118	2001797	1	б100
990	504|446	3DShpion	-=ЛС=-	8519	144684	1119	848920934	1	Воспоминания об убийстве
991	486|511	Теснящийся в штанах	HuntrX	4362	116412	1120	1457551	26	012.Its Show Time
992	484|536	IIcbIX...	HuntrX	6654	90320	1121	576406	26	009
993	510|514	noname00	HuntrX	2382	123769	1122	848929267	26	здесь живёт Лесли Ирвин
994	503|506	Neochem	HuntrX	5912	181710	1123	148138	26	018
995	505|459	DVFU	-=ЛС=-	8676	58137	1124	848886452	1	Здесь vse
996	513|532	Beha-x	HuntrX	7366	47375	1125	1713711	26	003
997	468|472	OstinOne	Апачи	6443	48262	1126	848942533	40	***
998	487|513	Теснящийся в штанах	HuntrX	5140	116412	1127	1457551	26	010.обидно за пред+++
999	506|530	Anvel	HuntrX	7218	113697	1128	1118336	26	Freelove
1000	472|486	Valergen	Шпана	1827	89359	1129	848914936	10	Деревня варваров
1001	506|521	DarkKnight	HuntrX	2548	102913	1130	58621	26	Деревня варваров
1002	526|498	Girlond	HuntrY	2333	102074	1131	848906104	34	2.07
1003	535|498	* = Фидаин= *	HuntrY	3090	72181	1132	1491418	34	Деревня варваров 5
1004	524|497	=Брат=	Живки	593	19458	1133	1495078	11	Бонусная деревня
1005	499|526	petruxa94pl	HuntrX	5829	45693	1134	848938445	26	?.?
1006	507|471	naimvic	-=ЛС=-	4876	80697	1135	1848857	1	.....
1007	493|469	Ankuse	-=ЛС=-	5864	74976	1136	1129611	1	[009] Если вы в своей квартире
1008	517|475	Кирпич1970	-=ЛС=-	1646	80053	1137	1039164	1	Добрыня
1009	472|540	Wogd	NW	9825	79527	1138	2074812	59	030
1010	511|526	Girlond	HuntrY	9963	102074	1139	848906104	34	3.00.
1011	499|488	ivanmp3	GAME	588	25452	1140	1589979	31	Деревня варваров
1012	501|497	Uktam	-=ЛC=-	1340	16429	1141	848943078	27	888 Бонусная от
1013	467|518	Феерия	NW	1435	36305	1142	1697676	59	007-Малявка-
1014	512|514	Самаэль Лилит	HuntrX	6304	56427	1143	848926143	26	101
1015	506|475	Alximick-	-=ЛС=-	3651	70069	1144	2094307	1	003. Гондор
1016	503|509	Граф-99	ВАРЯГ	898	898	1145	1462334	21	0008
1017	503|468	naimvic	-=ЛС=-	8978	80697	1146	1848857	1	.....
1018	510|490	рот мне в ноги	-=ЛC=-	1111	50001	1147	1485794	27	Деревня варваров
1019	499|499	Like a Wind	GAME	10247	280395	1148	1244572	31	Hardwired... to Self-Destruct
1020	501|519	Hank Moody85.	HuntrX	1213	64558	1149	1191197	26	Деревня варваров
1021	523|472	Святослав	-=ЛС=-	2455	30474	1150	1982043	1	Спи спокойно, Дальше хуже
1022	470|495	я Ваш друг	Шпана	7418	68365	1151	1287044	10	[007] Carlo Gambino Here
1023	520|486	ЛордАлесандро	-=ЛС=-	2740	183130	1152	1280925	1	[023]КЛАЗОМЕНЫ
1024	491|555	Lesnik127	NW	8674	25187	1153	1917827	59	Лисабон
1025	502|479	ossiriss	-=ЛС=-	4621	99993	1154	2001797	1	ш100
1026	455|469	veter777	Шпана	8470	107226	1155	848907596	10	Здесь жил Vaneks 002
1027	520|469	Святослав	-=ЛС=-	512	30474	1156	1982043	1	Спи спокойно, Фиг ты что удержиш
1028	506|480	Tsarfolk	-=ЛС=-	8719	46232	1157	1927762	1	001
1029	496|518	Hank Moody85.	HuntrX	2576	64558	1158	1191197	26	улей6
1030	508|531	GodVHS	HuntrX	9613	57377	1159	2091727	26	Cigane
1031	508|461	DVFU	-=ЛС=-	1012	58137	1160	848886452	1	Деревня варваров
1032	518|470	тетя. Ася	-=ЛС=-	5676	52496	1161	1084387	1	006
1033	519|502	Картавый Джо	HuntrY	670	8392	1162	848944351	34	Деревня варваров
1034	517|498	Дмитрий А.	-=ЛС=-	1332	79872	1163	848943263	1	009
1035	511|530	Anvel	HuntrX	8895	113697	1166	1118336	26	Dоdinhо
1036	532|487	Барборос	-=ЛC=-	7004	76919	1168	848905553	27	005. Барборос
1037	473|529	idy na vy	HuntrX	9572	61636	1169	2083685	26	~[02]~Фросько
1038	520|487	ЛордАлесандро	-=ЛС=-	632	183130	1170	1280925	1	[028]МЕМФИС
1039	531|481	kuzhenkino96	-=ЛC=-	2523	33300	1171	1799805	27	005 Бонусная деревня
1040	546|522	KHAL	HuntrY	10059	85652	1172	1989844	34	KHAL
1041	518|527	PIFAQOR	HuntrY	4100	100605	1173	1126715	34	PIFAQOR
1042	499|467	Alximick-	-=ЛС=-	4552	70069	1174	2094307	1	010. Мордор
1043	493|533	Kravec	HuntrX	5756	67731	1175	207708	26	002,БЕЗЗЛОБИЕ
1044	486|469	doktor920	Шпана	1580	60891	1176	1468939	10	ХВАТИТ!
1045	497|518	Hank Moody85.	HuntrX	2043	64558	1178	1191197	26	улей9
1046	511|473	тетя. Ася	-=ЛС=-	1572	52496	1179	1084387	1	008
1047	484|483	funduk08	Шпана	4481	107037	1180	999421	10	Дворянин
1048	514|556	INACHE.	NW	10620	51486	1181	2009938	59	001. Дом теплого ветра
1049	505|523	Теснящийся в штанах	HuntrX	3973	116412	1182	1457551	26	008.миллионер в соло+++
1050	553|516	Предвестник Войны	HuntrЙ	8970	66373	1183	848931262	77	Здесь не живет Побратим
1051	513|490	ЛордАлесандро	-=ЛС=-	8813	183130	1184	1280925	1	[003]АФИНЫ
1052	516|537	popov	HuntrY	9332	48639	1185	412935	34	002
1053	521|503	* = Фидаин= *	HuntrY	9886	72181	1186	1491418	34	Здесь жил Hallagen
1054	533|476	krok	-=ЛC=-	4561	39976	1187	1692794	27	Винтерфел
1055	493|536	Kravec	HuntrX	5959	67731	1190	207708	26	005,БЕЗМОТИВНЫЙ
1056	493|487	Ankuse	-=ЛС=-	2159	74976	1191	1129611	1	[006] Утром отрезвляющая
1057	493|506	Valckiriya	HuntrX	675	39537	1193	1328434	26	Деревня варваров
1058	495|526	Hank Moody85.	HuntrX	9515	64558	1194	1191197	26	улей 4
1059	508|517	Grandroro	HuntrX	2459	55910	1195	848898099	26	#9 Jötunheimr
1060	471|511	RussLord	Шпана	4872	92384	1196	848936052	10	Зефiрантес
1061	524|543	Рози	HuntrЙ	9994	27306	1197	2041865	77	Здесь живёт Рози
1062	539|496	* = Фидаин= *	HuntrY	5224	72181	1198	1491418	34	Деревня варваров 4
1063	532|523	BlackPrince	HuntrY	10019	95768	1199	1616962	34	1 Popular Monster
1064	531|497	ихмилион	Живки	1036	19397	1200	2078059	11	Деревня варваров
1065	485|476	Знаменский	Шпана	7723	77222	1201	1312262	10	Здесь
1066	533|478	krok	-=ЛC=-	2721	39976	1202	1692794	27	Грачевка
1067	471|504	Рыбак 007	Шпана	6474	63040	1203	1703942	10	Чехонь
1068	517|469	тетя. Ася	-=ЛС=-	5576	52496	1205	1084387	1	005
1069	499|514	Hank Moody85.	HuntrX	1090	64558	1207	1191197	26	Деревня варваров
1070	521|511	Anvel	HuntrX	672	113697	1208	1118336	26	Деревня варваров
1071	508|530	GodVHS	HuntrX	8314	57377	1209	2091727	26	Cigane
1072	465|516	chip197608	Шпана	7548	60260	1210	1236536	10	Могикане
1073	537|483	Mamashka	-=ЛC=-	3798	18846	1213	848876981	27	001
1074	485|472	doktor920	Шпана	9861	60891	1214	1468939	10	)))
1075	472|479	Знаменский	Шпана	3414	77222	1215	1312262	10	Михайловка
1076	536|515	pikich	HuntrY	10211	90605	1216	954475	34	03. 100 _ 01 _ 01
1077	503|505	idy na vy	HuntrX	2222	61636	1217	2083685	26	~[09]~ Граф-99
1078	466|484	Ragnar the Great	Шпана	6656	100962	1218	1548827	10	ОПГ005
1079	536|497	GreenCreed	Живки	588	50014	1219	848900671	11	Давай на лево***
1080	545|496	ихмилион	Живки	9067	19397	1220	2078059	11	Некрополь
1081	477|474	4Е-4Е	Шпана	3155	95532	1221	1592496	10	014.4Е-4Е
1082	477|497	Kotigoroshko	Шпана	900	50771	1222	317076	10	013
1083	481|529	titul911	HuntrX	9905	81278	1223	2079420	26	~[001]Спарта
1084	500|486	ziglor	GAME	6455	150908	1226	372825	31	004
1085	486|468	doktor920	Шпана	9215	60891	1227	1468939	10	..2
1086	456|463	Green Mikimaus	Шпана	6371	104044	1228	1528247	10	Вальхалла
1087	511|517	DarkKnight	HuntrX	2802	102913	1230	58621	26	Деревня варваров
1088	469|459	Kolyan454	Шпана	7819	46055	1232	425077	10	Аист
1089	538|493	Казах-ajs	Живки	1926	16854	1233	848932144	11	Танос 3
1090	486|530	titul911	HuntrX	9793	81278	1234	2079420	26	~[003]Бонус
1091	481|499	Kotigoroshko	Шпана	909	50771	1236	317076	10	015
1092	509|532	GodVHS	HuntrX	9964	57377	1237	2091727	26	Cigane
1093	478|482	4ikatiladaum	Шпана	3661	64650	1238	1655570	10	009
1094	472|516	Токмэн	NW	9212	67959	1239	1180540	59	AVE! 02
1095	535|500	VOVAN84	HuntrY	3327	71549	1240	1504882	34	Деревня варваров
1096	468|507	RussLord	Шпана	4626	92384	1241	848936052	10	955
1097	539|497	* = Фидаин= *	HuntrY	7432	72181	1242	1491418	34	Деревня варваров 1
1098	512|499	Дмитрий А.	-=ЛС=-	5125	79872	1243	848943263	1	002
1099	503|471	naimvic	-=ЛС=-	1894	80697	1244	1848857	1	....
1100	505|498	samat09	-=ЛС=-	1745	177136	1245	394546	1	МММ 1,2
1101	472|503	Дагир	NW	728	67856	1246	119100	59	Деревня варваров
1102	475|526	HarDDD	HuntrX	9738	47843	1247	2097439	26	001
1103	530|500	Дмитрий А.	-=ЛС=-	6058	79872	1248	848943263	1	200
1104	539|461	tazjke	-=ЛС=-	8402	57123	1249	848902778	1	003
1105	493|495	Like a Wind	GAME	10247	280395	1251	1244572	31	Hardwired... to Self-Destruct
1106	474|512	KAPER KING	NW	7688	97977	1252	1379783	59	Veridia
1107	487|480	funduk08	Шпана	6109	107037	1253	999421	10	Дворянин
1108	537|488	samat09	-=ЛС=-	4298	177136	1254	394546	1	Мордор 4.2
1109	487|515	Теснящийся в штанах	HuntrX	4170	116412	1256	1457551	26	015.Emergency Call
1110	503|537	zorgan6	HuntrX	4321	99556	1257	896145	26	004
1111	502|461	DVFU	-=ЛС=-	5252	58137	1258	848886452	1	Деревня Выгельфандов
1112	483|512	dianas	Шпана	2441	115311	1259	1128262	10	012 варваp
1113	525|512	R0NIN	Живки	7645	36973	1260	848944196	11	Пепелац
1114	496|495	Дмитрий А.	-=ЛС=-	1704	79872	1262	848943263	1	005
1115	518|528	DarkKnight	HuntrX	7890	102913	1263	58621	26	-=X@X=-
1116	528|474	n0n4eS	-=ЛС=-	4864	174023	1264	2079486	1	Деревня варваров
1117	494|512	HarDDD	HuntrX	1956	47843	1266	2097439	26	009
1118	518|475	-=НЕПОВТОРИМЫЙ=-	-=ЛС=-	1686	78135	1268	1465651	1	Деревня варваров
1119	519|515	Brutus	HuntrX	4112	40467	1269	281990	26	006 Brutus
1120	495|499	offair	GAME	10292	103630	1270	351667	31	Шукур
1121	495|504	SUPERBIT2008	-=ЛС=-	416	87656	1271	274564	1	322
1122	528|483	kuzhenkino96	-=ЛC=-	3417	33300	1272	1799805	27	004 Деревня варваров
1123	472|459	Chiroki	Шпана	5523	47951	1273	1699006	10	Crystal
1124	507|504	Ayreaelis	HuntrY	1621	130488	1274	2107610	34	018.Поля Изергиля
1125	495|472	gi22	-=ЛС=-	5623	33595	1275	1045837	1	Идущие на Слив 04
1126	524|512	R0NIN	Живки	4217	36973	1277	848944196	11	Луц
1127	478|473	4Е-4Е	Шпана	9190	95532	1278	1592496	10	004.4Е-4Е
1128	521|502	* = Фидаин= *	HuntrY	2059	72181	1279	1491418	34	Деревня варваров 8
1129	468|482	Vin686	Апачи	6804	19806	1280	1366433	40	ОПГ004
1130	522|457	Ханс Руди Гигер	-=ЛС=-	7461	96849	1281	2027254	1	A03
1131	469|519	chip197608	Шпана	5076	60260	1282	1236536	10	TigerS
1132	505|533	Zevs	HuntrX	6524	78417	1283	2036	26	Крепость NightSmile
1133	478|525	Самаэль Лилит	HuntrX	7577	56427	1285	848926143	26	И сюда не тыкать
1134	498|445	Барин Боярин	-=ЛС=-	1876	60992	1286	2053402	1	Деревня варваров
1135	510|524	Girlond	HuntrY	4092	102074	1287	848906104	34	3.02
1136	482|506	NeHeRTiti	NW.	1402	132083	1289	848944347	70	Кыцакыца
1137	469|481	Valergen	Шпана	3659	89359	1290	848914936	10	Деревня варваров
1138	536|489	samat09	-=ЛС=-	4623	177136	1291	394546	1	Мордор 4.3
1139	506|529	Anvel	HuntrX	4154	113697	1292	1118336	26	Going Backwards
1140	486|520	Anion	HuntrX	2115	79576	1293	2016651	26	010. Деревня варваров ;)
1141	536|482	DJEKSAN25	Живки	7171	24643	1294	1249407	11	ЛОГОВО СМЕРТИ 3
1142	490|510	Anion	HuntrX	2629	79576	1297	2016651	26	104. Деревня варваров ;)
1143	542|499	* = Фидаин= *	HuntrY	9886	72181	1298	1491418	34	Деревня
1144	507|517	Mighty Fall	HuntrX	6400	99287	1300	1981863	26	006 Shock To The System
1145	479|480	4ikatiladaum	Шпана	1696	64650	1301	1655570	10	010
1146	493|526	Hank Moody85.	HuntrX	6837	64558	1302	1191197	26	улей 3
1147	549|479	Agentdrakon	-=ЛС=-	6465	30454	1305	848889764	1	Обожатель-Пожиратель арбузов
1148	467|491	alex1909	Апачи	2341	18040	1306	848942693	40	010. Апачи
1149	529|529	Grandroro	HuntrX	9669	55910	1307	848898099	26	#1 Аsgardr
1150	491|481	BOND	Шпана	2662	114269	1308	1885079	10	011.Деревня варваров
1151	530|506	BrainBlast	HuntrY	3485	56053	1309	848922728	34	007
1152	489|538	Северный народ	HuntrX	9835	80062	1310	848899645	26	-=СЕВЕР=-
1153	542|520	PIFAQOR	HuntrY	9828	100605	1311	1126715	34	PIFAQOR
1154	532|481	n0n4eS	-=ЛС=-	4024	174023	1312	2079486	1	DC Колумбия
1155	535|514	VOVAN84	HuntrY	3498	71549	1313	1504882	34	Буратино 2
1156	481|551	Ивашка72рус	NW.	9539	32907	1316	848903266	70	Здесь живёт Ивашка72рус
1157	537|503	Oppa	HuntrY	3439	87149	1317	848924513	34	(10)Oppa
1158	497|489	Like a Wind	GAME	6317	280395	1319	1244572	31	Ride the Lightning
1159	511|514	cosacs	ВАРЯГ	3904	3904	1321	276314	21	пятница 13
1160	527|498	Girlond	HuntrY	8831	102074	1322	848906104	34	2.00
1161	540|495	* = Фидаин= *	HuntrY	4931	72181	1323	1491418	34	Деревня варваров 2
1162	470|518	KAPER KING	NW	6104	97977	1324	1379783	59	Wrythe
1163	475|495	Kotigoroshko	Шпана	6508	50771	1325	317076	10	004
1164	495|484	Alximick-	-=ЛС=-	3831	70069	1326	2094307	1	007. Гондор
1165	502|536	Kravec	HuntrX	4483	67731	1327	207708	26	009,СМОТРЕНЬЕ
1166	450|504	Kolyan454	Шпана	10245	46055	1328	425077	10	Слон
1167	516|505	Medvedyo	HuntrY	2077	96511	1329	848924009	34	019-Эниес Лобби
1168	453|473	veter777	Шпана	9750	107226	1330	848907596	10	Здесь живёт veter777
1169	499|520	Neochem	HuntrX	9302	181710	1332	148138	26	005 Жуки
1170	511|506	ЛордАлесандро	-=ЛС=-	3056	183130	1333	1280925	1	[021]ТАРС
1171	497|446	*zalina*	-=ЛС=-	4173	104339	1334	1097487	1	008 Биарриц
1172	471|523	Valckiriya	HuntrX	9258	39537	1335	1328434	26	002
1173	532|510	pikich	HuntrY	2464	90605	1336	954475	34	Деревня варваров
1174	462|511	st0pe	Шпана	4089	92639	1337	2016284	10	Деревня варваров
1175	525|545	Dylin	HuntrX	8126	75888	1338	283721	26	003 пора СВОрачиваться
1176	523|541	noname00	HuntrX	11130	123769	1339	848929267	26	здесь живёт Лайл Менендес
1177	523|522	Шпак	HuntrY	3042	93849	1340	2013557	34	010
1178	510|453	Nikotin818	-=ЛС=-	9404	55276	1341	1029821	1	006
1179	498|461	DVFU	-=ЛС=-	3192	58137	1342	848886452	1	Мандалорец
1180	474|515	Токмэн	NW	8432	67959	1343	1180540	59	AVE! 03
1181	488|502	NeHeRTiti	NW.	2392	132083	1344	848944347	70	Расширение Территории
1182	556|493	Балко Саня	Живки	7805	12316	1346	848912977	11	Здесь живёт Балко Саня
1183	490|466	doktor920	Шпана	3037	60891	1348	1468939	10	..7
1184	462|476	Ragnar the Great	Шпана	6620	100962	1349	1548827	10	Деревня варваров
1185	530|501	ОCОБО НУБАСЕН	Живки	4863	41901	1350	537524	11	игого
1186	497|465	Тюфяк	-=ЛС=-	2989	95657	1352	848899351	1	012
1187	547|509	СОННИ ПУДИНГ	HuntrY	8212	55547	1353	104187	34	Здесь живёт alexiscorner
1188	500|468	naimvic	-=ЛС=-	3547	80697	1354	1848857	1	....
1189	511|463	*zalina*	-=ЛС=-	4818	104339	1355	1097487	1	024 Салоу
1190	480|521	HarDDD	HuntrX	8809	47843	1356	2097439	26	004
1191	466|504	Одинокий Волк	Шпана	6571	52591	1357	556929	10	Дворянин
1192	493|496	Wanderer68	-=ЛC=-	5156	96632	1361	996111	27	Wanderer68
1193	494|523	Anion	HuntrX	4568	79576	1364	2016651	26	004. Деревня варваров ;)
1194	500|499	Like a Wind	GAME	7427	280395	1365	1244572	31	Last Caress
1195	521|522	Шпак	HuntrY	3009	93849	1366	2013557	34	011
1196	544|521	Reckless Wanderer	HuntrX	9441	214685	1367	1632070	26	001. Гремучий-100
